idx,user_id,lon,lat,created_at,text,county,city,topic_related,dis_related,dmg_related,sentiment
303486,18869679,-97.15089848,32.88288288,8/29/2017,#Prayers RT @reenaninan: Live Now: Houston Police hold a press conf on police officer who died in a drowning. https://t.co/l56gXzFiCE,Tarrant County,Colleyville,1,1,1,-1
304599,{'$numberLong': '780476339916713985'},-98.7047606,29.7506624,8/30/2017,#ToyotaofBoerne is #nowplaying (I Just) Died In Your Arms by #CuttingCrew #cubevenue,Kendall County,Boerne,0,0,0,
305235,40813459,-97.7736,30.321,8/20/2017,20 rounds of stairs in preparation to do 44 rounds on September 11 to honor those who died that?? https://t.co/kXvczk5une,Travis County,Austin,0,0,0,
306115,{'$numberLong': '780476339916713985'},-98.7047606,29.7506624,8/20/2017,#ToyotaofBoerne is #nowplaying Live Like You Were Dying by #TimMcGraw #cubevenue,Kendall County,Boerne,0,0,0,
308796,18210141,-96.89341,32.85797,9/4/2017,"keith buckley // every time i die // 2017

Pentax 67II // 105 2.4 // Tri-X //?? https://t.co/Ic6u0mCbM5",Dallas County,Dallas,0,0,0,
309248,331451468,-98.47697,29.42567,9/4/2017,"????????????I'm on my knees begging with all my might,
Dying inside, dying ...????????????
#slaves #jonnycraig?? https://t.co/KIRfkHev9D",Bexar County,San Antonio,0,0,0,
317057,153064336,-97.7639,30.2672,9/16/2017,"MÃ©xico lindo y querido, if I die away from you, tell them I'm asleep, and let them bring me backâ¦ https://t.co/dcn7ncVYaj",Travis County,Austin,0,0,0,
317289,17457839,-100,31,9/16/2017,I might die of happiness. @ Texas https://t.co/Uc5ZeMOWlW,Menard County,USA,0,0,0,
319747,196910425,-98.5,29.4167,9/17/2017,"dying @ San Antonio, Texas https://t.co/zWb0GlJmxM",Bexar County,San Antonio,0,0,0,
319824,{'$numberLong': '2526704849'},-98.58111111,29.38416667,9/17/2017,âDyingâ to see this one in a few months @ Lackland Air Force Base https://t.co/Nca5BdfgXL,Bexar County,Gaffney,0,0,0,
322484,{'$numberLong': '2496582530'},-98.21905276,32.21599664,9/3/2017,"""I'm a Phi Mu, stay a Phi Mu, Phi Mu til I die""???? @ Tarleton State University https://t.co/Dg0kYhe0HS",Erath County,Stephenville,0,0,0,
323438,64217534,-97.31947022,32.72791305,8/30/2017,"Rollie Massimino, who coached Villanova to unlikely ??85 NCAA title, has died. He was 82.?? https://t.co/e6R5G1SbI9",Tarrant County,Fort Worth,0,0,0,
326282,{'$numberLong': '3142363759'},-95.17995425,29.71171171,9/13/2017,KD till the day he dies in OKC #NoRespectForSellouts @adaniels33: What a topic to discuss today... https://t.co/xn9AzzTKLi,Harris County,Pasadena,0,0,0,
326502,15800674,-97.72067455,30.23450934,9/2/2017,"Get fit or die trying. (at @PlanetFitness in Austin, TX) https://t.co/GaggR6XBRM",Travis County,Austin,0,0,0,
327393,58624342,-96.77401775,32.79755357,9/9/2017,"Don Williams, an award-winning country singer with love ballads like ""I Believe in You,"" has died. He was 78. https://t.co/AiXRrkpiX5",Dallas County,Dallas,0,0,0,
338570,36288326,-95.26534378,29.55506308,9/20/2017,"Dying......2.4 mile run ??? (at @LAFitness in Pearland, TX) https://t.co/2yRn2Uhwwi",Brazoria County,Pearland,0,0,0,
338706,633453144,-106.423,31.7902,9/15/2017,"Got out of work with alot on my mind, I wasn't ready to go home yet. Washed my ride or die â¬ nowâ¦ https://t.co/Gig7fHa3eg",El Paso County,El Paso,0,0,0,
342606,{'$numberLong': '2938679928'},-96.83926,32.43029,8/20/2017,When you come to BWW to watch the Cowboys but you're a die hard?? https://t.co/gc6bDaMtHd,Ellis County,Waxahachie,0,0,0,
343503,{'$numberLong': '2733702459'},-97.1463776,33.2108498,9/2/2017,FIN ! you heard it here ! this girl finish her first week of college classes ! and didnt die !?? https://t.co/X6crtaaflI,Denton County,Denton,0,0,0,
343531,586348506,-97.74574304,30.29159179,9/2/2017,"Happy birthday bud, you didn't die ya animal #21 ???? @ West Campus, Austin https://t.co/At3xi1LkW5",Travis County,Austin,0,0,0,
344548,{'$numberLong': '780476339916713985'},-98.7047606,29.7506624,9/12/2017,#ToyotaofBoerne is #nowplaying (I Just) Died In Your Arms by #CuttingCrew #cubevenue,Kendall County,Boerne,0,0,0,
348824,{'$numberLong': '3185358205'},-97.07595548,32.93062323,9/15/2017,"Our A/C decided to die last night, so after a super ""refreshing"" three hours of sleep I knew Iâ¦ https://t.co/w3zS2JaBog",Tarrant County,Grapevine,0,0,0,
349505,20193167,-98.41804158,29.59693949,8/20/2017,I think I've died and gone to heaven! #momwinning?? https://t.co/O1h52u7Evq,Bexar County,San Antonio,0,0,0,
350602,{'$numberLong': '2813551680'},-95.399558,29.753562,8/23/2017,"Cafe express is where flavor goes to die... (@ cafe express in Houston, TX) https://t.co/35dpgeJPYK",Harris County,Houston,0,0,0,
351657,{'$numberLong': '2850410380'},-95.45310211,29.1753006,8/22/2017,"Woman dies in 288-B wreck, police say https://t.co/qauprqkHum",Brazoria County,Angleton,1,0,0,0
351931,{'$numberLong': '780476339916713985'},-98.7047606,29.7506624,8/22/2017,#ToyotaofBoerne is #nowplaying Live Like You Were Dying by #TimMcGraw #cubevenue,Kendall County,Boerne,0,0,0,
352088,{'$numberLong': '780476339916713985'},-98.7047606,29.7506624,8/20/2017,#ToyotaofBoerne is #nowplaying (I Just) Died In Your Arms by #CuttingCrew #cubevenue,Kendall County,Boerne,0,0,0,
358115,{'$numberLong': '780476339916713985'},-98.7047606,29.7506624,9/13/2017,#ToyotaofBoerne is #nowplaying (I Just) Died In Your Arms by #CuttingCrew #cubevenue,Kendall County,Boerne,0,0,0,
358194,{'$numberLong': '2913876176'},-98.42099351,29.60736892,9/13/2017,"Texas-RaveFam .

...you stop dancing! You start dying! Don't stop the music never stop dancing.jsâ¦ https://t.co/9uyg2vM7Px",Bexar County,San Antonio,0,0,0,
361123,1048979622,-97.70209419,30.22959258,9/13/2017,"Drop ð§ Today link in my bio ""Die Tryin"" on #youtube x #soundcloud ð¸ð« #Texas #Die #Trap #Richâ¦ https://t.co/0IBLkQ4qjz",Travis County,Austin,0,0,0,
362519,114578117,-95.3832,29.7629,9/14/2017,"Over 80 people died in #hurricaneharvey. Remember #houston, my beforehome. Buy a #book, and Iâ¦ https://t.co/nmHYT2zBLQ",Harris County,Houston,1,1,1,-1
362637,273229067,-97.7645416,30.25243,9/14/2017,Dying over this fully beaded corset vest for a very special client. Wish I could slip it on andâ¦ https://t.co/4mZVjCvu5U,Travis County,Austin,0,0,0,
369221,59451936,-96.835,32.95777778,9/5/2017,"Greatness died. Walter Becker was a brilliant guitarist, perfectionist, visionary, and a hugeâ¦ https://t.co/2UCpPBAQjF",Dallas County,Addison,0,0,0,
369540,89992380,-97.67373212,30.28892339,9/5/2017,"My ride or die ð love you til' the damn day I die, Rosalie @ East MLK, Austin, Texas https://t.co/uMaI7ZD5iw",Travis County,Austin,0,0,0,
369582,203600036,-95.2603465,29.820527,9/5/2017,"My Ace! My Ride or Die ""MissLoriBabee"" â¥ï¸ ð @ Northeast Houston,â¦ https://t.co/kBINdMhTNo",Harris County,Houston,0,0,0,
371361,537667657,-95.40200905,29.5683172,9/5/2017,"This guy right here , the love of my life , my ride or die , my bestâ¦ https://t.co/iEgHX0Hv6L",Brazoria County,Pearland,0,0,0,
371889,240918431,-97.73984771,30.26304213,9/5/2017,'Dreamer' dies after attempting to save Harvey victims https://t.co/x9coJU2Qox https://t.co/ibHeZmghZg,Travis County,Austin,1,1,1,0
372666,26146334,-95.3832,29.7629,9/5/2017,This Dreamer Died Saving Harvey Flood Victims. His Body Was Found The Day Reports Surfaced Trumpâ¦ https://t.co/EPjCNbUxz1,Harris County,Houston,1,1,1,-1
374566,16341641,-96.8131,33.1413,9/5/2017,Be the flower that thrives and blooms when everything else around you looks like it's dying.â¦ https://t.co/1SpppBsUwf,Collin County,Frisco,0,0,0,
377145,159606927,-95.50199844,29.65765766,9/11/2017,People dying from Street Hepatitis?,Harris County,Houston,0,0,0,
380893,43212403,-98.4834757,29.4218258,9/3/2017,I MET HER! I FINALLY MET HER! *spazzes and dies* @90884 #ListenFlavor @ San Japan https://t.co/iLnmys8HhQ,Bexar County,San Antonio,0,0,0,
381266,153277747,-96.7837677,32.8299103,9/20/2017,We are both dying. Katy trail 1 - us 0 @ The Katy Trail https://t.co/ruDuPK4UCC,Dallas County,Dallas,0,0,0,
382271,{'$numberLong': '3631015813'},-98.87231827,30.2759504,9/10/2017,Wer sagt dass die deutsche Sprache nicht eine Alkerweltssprache ist? https://t.co/CmbJOO04Mx https://t.co/H5DsIMR3Qp,Gillespie County,Fredericksburg,0,0,0,
384185,1132914842,-97.5336504,30.5551179,9/19/2017,@KaitlynGury I jus died,Williamson County,Hutto,0,0,0,
387538,68331027,-95.36725704,29.76248864,8/26/2017,22 years of being a die hard @thalia fan. I admire this woman. Today?? https://t.co/WpT0wOsYSe,Harris County,Houston,0,0,0,
389041,23372943,-96.352856,30.68845827,8/21/2017,@GloballyNomad Dying.,Brazos County,Bryan,0,0,0,
391352,{'$numberLong': '780476339916713985'},-98.7047606,29.7506624,9/19/2017,#ToyotaofBoerne is #nowplaying (I Just) Died In Your Arms by #CuttingCrew #cubevenue,Kendall County,Boerne,0,0,0,
391831,125091103,-95.44226144,30.02068049,8/23/2017,Since my son Ian died in November I have had bright shiny dimes show up in amazing places. This?? https://t.co/xAmi5JYNXx,Harris County,Bammel,0,0,0,
394620,57663868,-95.3832,29.7629,9/15/2017,My heart is broken. Yesterday little Gretal died peacefully in her sleep. We will miss herâ¦ https://t.co/09KpHgqhsC,Harris County,Houston,0,0,0,
395261,12145352,-95.47761,29.65918,9/19/2017,"So I watched a #LMN movie today, #MyStepdaughter. Spoiler alert, grandma dies. I have someâ¦ https://t.co/o3eMVcA2zx",Harris County,Houston,0,0,0,
395640,18004539,-95.1843,30.0492,9/19/2017,"He's been dying to do this! #mentos #dietcoke #science @ Kingwood, Texas https://t.co/im9XklYY1a",Harris County,Houston,0,0,0,
400242,1325596464,-97.2161026,32.86100006,9/4/2017,Shoplifting suspects dies after being hit by vehicle while running from police https://t.co/m2kZbAYXhB,Tarrant County,North Richland Hills,1,0,0,0
400707,21001649,-98.8774303,30.27819764,9/4/2017,"Auch das ist Texas: Fredericksburg,  wo die  Nachkommen der deutschen Siedler immer noch Deutschâ¦ https://t.co/0d0lFUYZ0h",Gillespie County,Fredericksburg,0,0,0,
408972,1710231847,-101.90383,35.15829,8/22/2017,The face you make when you about to die.... ???????????????????????????????????????????????????????????????????? #fitness #fitnessgirl?? https://t.co/vHBuDltIbh,Randall County,Amarillo,0,0,0,
409535,24605958,-97.75526421,30.22963047,8/25/2017,"When you're dying from too much school spirit, but you're keeping your school spirit alive?? https://t.co/QQiSyMl947",Travis County,Austin,0,0,0,
409879,125748969,-95.5634,29.6242,8/25/2017,"When you died I cried. #imissyou @ Stafford, Texas https://t.co/lynp9kkXoW",Fort Bend County,Stafford,0,0,0,
409911,33530350,-95.31532,29.714193,8/25/2017,"Last stop before her car dies lol (@ Murphy Express in Houston, TX) https://t.co/QlFRjH2GBK",Harris County,Houston,0,0,0,
411240,{'$numberLong': '2847684048'},-106.2890698,31.7753386,8/25/2017,"I so want McGregor to fuck up Floyd mainly for the woman beating he does, but to also put the final nail in2 a sport of boxing that is dying",El Paso County,El Paso,0,0,0,
416093,{'$numberLong': '780476339916713985'},-98.7047606,29.7506624,8/25/2017,#ToyotaofBoerne is #nowplaying If I Die Young by #TheBandPerry #cubevenue,Kendall County,Boerne,0,0,0,
418263,468629836,-96.70702082,32.95694464,8/27/2017,""" You're mine. ""

Kasumi loved her brother enough to become Shinobi for him- to die for him.
Ugh?? https://t.co/VWEuo822O8",Dallas County,Richardson,0,0,0,
421691,1532674789,-97.31982873,32.56963808,8/25/2017,"1)We're Blue, if we were green we would die.
2)Olive Garden, when?? https://t.co/1SB5Vq0Ekl",Tarrant County,Burleson,0,0,0,
421819,{'$numberLong': '780476339916713985'},-98.7047606,29.7506624,8/25/2017,#ToyotaofBoerne is #nowplaying (I Just) Died In Your Arms by #CuttingCrew #cubevenue,Kendall County,Boerne,0,0,0,
424248,1406495868,-97.7639,30.2672,9/15/2017,"""Ride or Die""

With these bad boyz of cycling. Post @drivewayseries w/ andyjobinatorâ¦ https://t.co/55wvU9BagB",Travis County,Austin,0,0,0,
425413,94597963,-96.798096,32.768883,9/16/2017,So far it was a great night dancing red party. Purple party next! Dance until I die! @ Southâ¦ https://t.co/G4xmwBVXgB,Dallas County,Dallas,0,0,0,
426133,17969187,-97.74941878,28.41767347,9/16/2017,"Happy Dies y Seis de Septiembre, Y'all!

El Grito de Dolores:â¦ https://t.co/71aloVpwKp",Bee County,Beeville,0,0,0,
429666,41640511,-98.587546,29.59259,8/30/2017,"Couldn't resist a fun class partner WOD with my ride or die @lexibeeson ??????????????????????????????
20min Amrap?? https://t.co/X1YnvQ6eGC",Bexar County,San Antonio,0,0,0,
429785,{'$numberLong': '882647227247800325'},-98.45818297,29.40886937,8/30/2017,Im in love with white  roses. Everytime i hold one it seems to die. #why #what #if ???? @ East?? https://t.co/x17Z6FENMX,Bexar County,San Antonio,0,0,0,
430169,1903157054,-97.7639,30.2672,8/30/2017,"AUtomatic ROCKK of IROCKTHY!
NEVER SAY DIE!
The IROCKTHY EXPERIENCE IS MUSIC'S LIVE ACTION?? https://t.co/T5V3PHlL5D",Travis County,Austin,0,0,0,
434032,{'$numberLong': '3100514899'},-95.3832,29.7629,9/4/2017,Sometimes you just have to die a little inside in order to be reborn and rise again as stronger?? https://t.co/fhKqafWMoV,Harris County,Houston,0,0,0,
438828,449518408,-97.74339,30.28901,8/29/2017,ALPHA CHI 'TIL I DIE ???????????? #imhome!! #?????? @ Alpha Chi Omega at The University of Texas https://t.co/bllEtG1Otz,Travis County,Austin,0,0,0,
441091,280207194,-97.0898086,32.7464505,8/27/2017,Cowboys Game With These Amazing People. This View Is To Die For Yo ???? #DallasCowboys @ AT&amp,Texas,Tarrant County,0,0,0,
442423,283991546,-93.8399261,30.2008469,9/14/2017,Happy anniversary to us. 17 yrs today...how i do so miss u. People die but love doesnt. Theyre playin our song babe https://t.co/1tv12YbDdQ,Orange County,Mauriceville,0,0,0,
448715,25415905,-97.636005,30.4215255,9/15/2017,Happy Birthday to me!!! Dying over the new @yeticoolers 30oz. tumbler my brother just gave me!!!â¦ https://t.co/hiJFcukw8u,Travis County,Gregg,0,0,0,
448945,27370980,-95.296,29.5543,9/11/2017,I'm going to hide your word in my heart because You died for me andâ¦ https://t.co/F2Y2Lm4QVJ,Brazoria County,Pearland,0,0,0,
450936,47682596,-94.8259,29.2811,9/17/2017,"Life a beach, den yew die! Lol yeeee @ Galveston, Texas https://t.co/VUYsACnuHi",Galveston County,Galveston,0,0,0,
451022,12749052,-95.1325,30.5844,9/17/2017,Moses 1  ~ Love Bugs 0  At least they died happy. #lovebugs #dead #bmwmotorrad #r1200gsaâ¦ https://t.co/sqLrtUCTDR,San Jacinto County,Coldspring,0,0,0,
452046,{'$numberLong': '3050564077'},-95.79697987,29.72966979,9/13/2017,"Legends never die.... #Repost @anacristinacash (get_repost)

ã»ã»ã»

Man in Black. @ Cinco Ranchâ¦ https://t.co/NKFnMuAeCB",Fort Bend County,Cinco Ranch,0,0,0,
455891,311758481,-96.79809,32.76888,9/17/2017,Mad my phone died ð I didn't get a pic with everyone. And I have no idea how to work my mama'sâ¦ https://t.co/ixi8pKoG2C,Dallas County,Dallas,0,0,0,
455893,311758481,-96.79809,32.76888,9/17/2017,Mad my phone died ð I didn't get a pic with everyone. And I have no idea how to work my mama'sâ¦ https://t.co/Ifkf3TkNYH,Dallas County,Dallas,0,0,0,
460361,64217534,-97.31947022,32.72791305,8/28/2017,"Press Release Update: Garland PD was notified by ME's office that victim, Christopher Shannon of Dallas, has died d?? https://t.co/lZjcnXDPnx",Tarrant County,Fort Worth,0,0,0,
463530,{'$numberLong': '780476339916713985'},-98.7047606,29.7506624,9/9/2017,#ToyotaofBoerne is #nowplaying If I Die Young by #TheBandPerry #cubevenue,Kendall County,Boerne,0,0,0,
464918,279439075,-96.80831,32.78516,8/25/2017,I pretty much died! Meeting (most) of @simpleplan last night was just amazing! Always been a?? https://t.co/X6mOzKXzKb,Dallas County,Dallas,0,0,0,
465722,{'$numberLong': '2870808849'},-95.52919769,29.52869987,9/20/2017,Fort Bend grad dies from neck injury https://t.co/M3J8fiHTdM,Fort Bend County,Missouri City,1,0,0,0
469078,66342764,-95.3832,29.7629,8/31/2017,Accidental help from afar. My mom left a jar of coins at our house last fall after my dad died.?? https://t.co/4zW7D5nCZL,Harris County,Houston,0,0,0,
470431,{'$numberLong': '800794938589859840'},-96.774467,32.785538,9/12/2017,How do you #celebrate a year of life after being in the hospital and almost dying 3 times???â¦ https://t.co/wrGa5EEox2,Dallas County,Dallas,0,0,0,
479237,{'$numberLong': '780476339916713985'},-98.7047606,29.7506624,9/10/2017,#ToyotaofBoerne is #nowplaying Live Like You Were Dying by #TimMcGraw #cubevenue,Kendall County,Boerne,0,0,0,
480205,387553677,-94.9339,29.4,8/29/2017,"About to put my truck to final rest die to high waters. Till then,?? https://t.co/KmSITtU7SR",Galveston County,Texas City,0,1,1,-1
483014,458236191,-95.3832,29.7629,9/19/2017,"YOU CAN SEE THE ""HUSTLE"" IN MY EYES ðâï¸



YOU CAN SLEEP WHEN YA DIE 2x âï¸



............



#CEOâ¦ https://t.co/p5jOC6R4M6",Harris County,Houston,0,0,0,
484870,{'$numberLong': '780476339916713985'},-98.7047606,29.7506624,8/24/2017,#ToyotaofBoerne is #nowplaying (I Just) Died In Your Arms by #CuttingCrew #cubevenue,Kendall County,Boerne,0,0,0,
486517,1865547139,-103.74203,31.33975,8/22/2017,"We've died and gone to a farm sanctuary!!
CHEESY CHICKPEAS simple, cheap, yummy!!! #veganfood?? https://t.co/biBePFp9Pw",Reeves County,I 20,0,0,0,
486627,261469386,-95.365136,29.746922,8/22/2017,I understand how people get fatigued by this shit but I'm 37 years old. This the hill I choose to die on bc I know my worth as a Black Vet,Harris County,Houston,0,0,0,
489371,418878672,-96.6753006,33.02959824,9/11/2017,Ninth person dies after shootings at Cowboys watch party at Plano home https://t.co/52IkuY9J3E,Collin County,Plano,1,0,0,0
489913,741559507,-98.5,29.4167,9/12/2017,"It's so strange that autumn is so beautiful; yet everything is dying. ..

..

..

#WeatherChangesâ¦ https://t.co/6BlwRzLjRv",Bexar County,San Antonio,0,0,0,
492329,{'$numberLong': '780476339916713985'},-97.9737673,29.8421551,8/21/2017,#Nissan #SanMarcos is #nowplaying Live Like You Were Dying by #TimMcGraw #cubevenue,Hays County,San Marcos,0,0,0,
492461,58624342,-96.77401775,32.79755357,8/21/2017,Dallas Police Dept hope surv. vid will help them ID 2 teen suspects who tried to rob a man pumping gas. He died.?? https://t.co/qZXJwcXAGH,Dallas County,Dallas,1,0,0,0
494475,395413460,-95.52121578,29.58872679,8/26/2017,"Wow!!!

Residents who stayed behind were asked to write Social Security #??s on their arms to make identifying bodies easier in case they die",Fort Bend County,Missouri City,0,0,0,
495812,58624342,-96.77401775,32.79755357,9/2/2017,Heros didn't give up when the horses gave up on themselves-- weren't going to let them die.?? https://t.co/s9gfN8kJxU,Dallas County,Dallas,0,0,0,
500125,232324534,-106.3429981,31.78144892,9/3/2017,"My beautiful T-Rex looking to-die-for, on her way to the Rockabilly Riot????????
Hair by me, make up?? https://t.co/xgHsvucYZ3",El Paso County,El Paso,0,0,0,
502786,11891512,-97.7639,30.2672,9/3/2017,Wanna slay your biceps!?!?!? ???????????????? Try these variations by @cathefriedrich OMG OMG OMG DYING!?? https://t.co/zkh4m4Nkw2,Travis County,Austin,0,0,0,
503119,333413235,-96.78469849,32.86600113,9/3/2017,"Texas High senior, SMU commit Leonard Parks dies in sleep Saturday night https://t.co/JzXIASG2wz",Dallas County,Dallas,1,0,0,0
503468,64217534,-97.31947022,32.72791305,9/20/2017,'Raging Bull' boxer LaMotta dies at age 95 https://t.co/8a8TH3Tjxz,Tarrant County,Fort Worth,0,0,0,
