user_id,lon,lat,created_at,text,state,county,city,topic_related,dis_related,dmg_related,sentiment
249876171,-98.48217,29.56475,9/5/2017,"Accident, left lane blocked in #NorthSide on 281 SB at Bitters, stop and go traffic back to Brook Hollow, delay of 3 mins #traffic",Texas,Bexar County,San Antonio,1,0,0,0
333781916,-95.65790694,29.74535751,8/30/2017,#Harvey ???? That moment you realize you're blocked in all directions... #BlessedBe #safe #dry?? https://t.co/4IaamHQJ6h,Texas,Harris County,Houston,1,1,1,-1
249818911,-95.11312,29.71063,8/22/2017,"Accident blocks 3 right lanes in #EastSide on Hwy 225 Laporte Fwy Inbound at Tidal, stop and go traffic back to Miller Cut Off Rd. #traffic",Texas,Harris County,Deer Park,1,0,0,0
41679815,-97.3188,32.76408,8/23/2017,"Accident, left lane blocked in #FortWorth on 121 WB at 35w, stop and go traffic back to Riverside Dr, delay of 3 mins #DFWTraffic",Texas,Tarrant County,Fort Worth,1,0,0,0
249876171,-98.59842,29.59089,9/1/2017,"Accident, left lane blocked in #Bexar on Lp 1604 EB at I-10, stop and go traffic back to Kyle Seale Pkwy, delay of 9 mins #traffic",Texas,Bexar County,San Antonio,1,0,0,0
249818911,-95.55597,29.91787,9/10/2017,Vehicle fire blocking two left lanes in #NwSide on Beltway 8 W SB at Fallbrook #traffic https://t.co/vuUN2yElDh,Texas,Harris County,Jersey Village,1,0,0,0
41679815,-96.77357,32.84472,9/4/2017,"Accident, three lanes blocked in #Dallas on 75 NB at University, stop and go traffic back to Knox-Henderson, delay of 5 mins #DFWTraffic",Texas,Dallas County,University Park,1,0,0,0
249818911,-95.57492,29.99272,9/7/2017,"Accident. left lane blocked. in #Tomball on Hwy 249 SB at Compaq Ctr Dr, stop and go traffic back to Spg Cypress, delay of 5 mins #traffic",Texas,Harris County,Houston,1,0,0,0
249818911,-95.35573,29.8228,8/29/2017,Exit blocked due to flooding in #NorthSide on The Hardy Tollroad SB at Crosstimbers #traffic https://t.co/vuUN2yElDh,Texas,Harris County,Houston,1,1,1,0
41679815,-96.8148,32.79433,8/25/2017,"Accident. four right lanes blocked in #Dallas on 35E NB at Hi Line Dr, stopped traffic back to Woodall Rogers Frwy, delay of 8 mins",Texas,Dallas County,Dallas,1,0,0,0
41679815,-96.82327,32.94897,9/5/2017,"Accident. off-ramp blocked in #Dallas on Dallas N Tollway NB at Belt Line Rd, stop and go traffic back to Harvest Hl Rd, delay of 6 mins",Texas,Dallas County,Dallas,1,0,0,0
41679815,-96.78059,32.92371,9/8/2017,"Accident, center lane blocked in #Dallas on 635 LBJ Fwy EB at Park Central Dr #DFWTraffic https://t.co/4NzBppXRvr",Texas,Dallas County,Dallas,1,0,0,0
249876171,-98.48572,29.5542,9/12/2017,"Accident, two lanes blocked in #SanAntonio on 281 SB at Wurzbach, stop and go traffic back to Donella, delay of 8 mins #traffic",Texas,Bexar County,San Antonio,1,0,0,0
249818911,-95.22562,29.93462,8/28/2017,Entrance blocked due to flooding in #NeHouston on Beltway 8 EB at John Ralston #traffic https://t.co/vuUN2yElDh,Texas,Harris County,Dyersdale,1,1,1,0
41679815,-96.98525,32.67251,8/22/2017,"Accident blocks two left lanes in #GrandPrairie on 20 EB after FM 1382, stop and go traffic back to Hwy 161 Bush Tnpke, delay of 7 mins",Texas,Dallas County,Grand Prairie,1,0,0,0
41679815,-96.80856,32.89196,9/8/2017,"Disabled vehicle, right lane blocked in #Dallas on Dallas N Tollway SB at Royal Ln, stop and go traffic back to 635 Lbj Frwy #DFWTraffic",Texas,Dallas County,Dallas,1,0,0,0
249818911,-95.44265,30.12672,9/18/2017,"Disabled vehicle.  left center lane blocked. in #TheWoodlands on I-45 N Fwy Inbound approaching Rayford, stop and... https://t.co/vuUN2ymKeH",Texas,Montgomery County,Rayford,1,0,0,0
41679815,-96.77043,32.7521,9/11/2017,"Accident, right lane blocked in #Dallas on 45 SB at Lamar St, stopped traffic back to 175, delay of 10 mins #DFWTraffic",Texas,Dallas County,Dallas,1,0,0,0
41679815,-97.07601,32.75956,9/5/2017,"Accident, right lane blocked in #Arlington on 30 EB at Ballpark Wy, stop and go traffic back to Cooper St, delay of 7 mins #DFWTraffic",Texas,Tarrant County,Arlington,1,0,0,0
41679815,-97.03989,32.95525,9/13/2017,Accident. two left lanes blocked in #Grapevine on 121 NB at Bass Pro #DFWTraffic https://t.co/4NzBppXRvr,Texas,Tarrant County,Grapevine,1,0,0,0
41679815,-96.6296,32.82305,8/29/2017,"Accident, left lane blocked in #Mesquite on 635 LBJ Fwy SB at 30, stop and go traffic back to Oates Dr, delay of 3 mins #DFWTraffic",Texas,Dallas County,Mesquite,1,0,0,0
249818911,-95.45947,29.70587,9/10/2017,Accident blocking two center lanes in #Bellaire on 610 NB at Bellaire #traffic https://t.co/vuUN2yElDh,Texas,Harris County,Bellaire,1,0,0,0
41679815,-96.89811,32.90762,9/17/2017,Accident blocks eb ramp to 635 in #Dallas on 35E NB at 635 Lbj Frwy #DFWTraffic https://t.co/4NzBpqfsmZ,Texas,Dallas County,Dallas,1,0,0,0
41679815,-97.22059,32.64593,9/20/2017,"Vehicle fire. right shoulder blocked in #Tarrant on Bus 287 SB at Kennedale Sublett Rd, stop and go traffic back to 20, delay of 9 mins",Texas,Tarrant County,Kennedale,1,0,0,0
249818911,-95.56188,29.76771,8/22/2017,"Stall blocks a center lane in #WestSide on W sam houston tollway NB after Memorial, stop and go traffic back to The Briar Forest Toll Plz",Texas,Harris County,Houston,1,0,0,0
41679815,-97.29358,32.66586,9/8/2017,"Road repair after accident. two left lanes blocked in #FortWorth on 20 WB between Campus Dr and Oak Grove Rd, sto... https://t.co/4NzBppXRvr",Texas,Tarrant County,Fort Worth,1,0,0,0
41679815,-97.41415,32.68369,9/19/2017,"Accident, right lane blocked in #BenbrookToFortWorth on 20 EB at Bryant Irvin Rd, stopped traffic back to I-20, delay of 24 mins #DFWTraffic",Texas,Tarrant County,Benbrook,1,0,0,0
249818911,-95.26404,29.77562,8/28/2017,Exit blocked due to flooding in #EastSide on 610 E Lp NB at The I-10 Baytown E Fwy #traffic https://t.co/vuUN2ymKeH,Texas,Harris County,Houston,1,1,1,0
41679815,-97.32896,32.83958,9/7/2017,"Accident, left lane blocked in #NFtWorth on N Lp 820 EB at Mark IV Pky, stop and go traffic back to Old Decatur Rd, delay of 10 mins",Texas,Tarrant County,Saginaw,1,0,0,0
41679815,-96.74594,32.94,8/25/2017,Vehicle fire. (fire out) hov and two left lanes blocked in #Richardson on 75 NB between Spg Vly Rd and Belt Line ... https://t.co/4NzBpqfsmZ,Texas,Dallas County,Richardson,1,0,0,0
41679815,-97.22336,32.66796,8/25/2017,Accident. right shoulder blocked in #Arlington on 20 EB at Bowman Springs Rd #DFWTraffic https://t.co/4NzBppXRvr,Texas,Tarrant County,Arlington,1,0,0,0
41679815,-96.59031,33.31903,9/5/2017,"Accident, right lane blocked in #Anna on 75 SB at Foster Crossing, stop and go traffic back to Cnty Line Rd, delay of 14 mins #DFWTraffic",Texas,Collin County,Van Alstyne,1,0,0,0
41679815,-97.31406,32.83886,9/7/2017,"Accident, right lane blocked in #FortWorth on N Lp 820 EB near 35w, stopped traffic back to Railhead Rd, delay of 23 mins #DFWTraffic",Texas,Tarrant County,Fort Worth,1,0,0,0
41679815,-96.80856,32.89196,9/5/2017,"Accident, right lane blocked in #Dallas on Dallas N Tollway SB at Royal Ln, stop and go traffic back to Spg Vly Rd, delay of 10 mins",Texas,Dallas County,Dallas,1,0,0,0
249818911,-95.51764,29.70017,9/10/2017,Accident blocks the three right lanes in #Sharpstown on US-69 SB at Fondren #traffic https://t.co/vuUN2yElDh,Texas,Harris County,Houston,1,0,0,0
249876171,-98.49829,29.43365,9/5/2017,"Accident. two left lanes blocked in #SanAntonio on I-35 Upper Level NB at N Flores, stop and go traffic back to I-10, delay of 6 mins",Texas,Bexar County,San Antonio,1,0,0,0
