user_id,lon,lat,created_at,text,state,county,city,topic_related,dis_related,dmg_related,sentiment
249818911,-95.49157,29.72347,8/22/2017,"Stop and go traffic on The westpark tollway Outbound between US 69 and Wilcrest Dr, delay of 15 mins #traffic https://t.co/vuUN2yElDh",Texas,Harris County,Houston,1,0,0,0
249818911,-95.34603,29.60018,8/27/2017,Closed due to flooding in #Southside on S Sam Houston Tollway WB at Cullen #traffic https://t.co/vuUN2yElDh,Texas,Harris County,Houston,1,1,1,0
41679815,-96.76803,33.11157,8/24/2017,"Accident, left lane blocked in #FriscoPlano on Hwy 121 Sam Rayburn Tollway SB at Coit Rd, stop and go traffic back to Alma Dr #DFWTraffic",Texas,Collin County,Plano,1,0,0,0
249818911,-95.34603,29.60018,8/30/2017,Exit closed due to flooding. in #Southside on S Sam Houston Tollway EB at Cullen #traffic https://t.co/vuUN2yElDh,Texas,Harris County,Houston,1,1,1,0
249818911,-95.2664,29.59987,8/27/2017,Exit closed due to flooding. in #Houston on S Sam Houston Tollway EB at Monroe #traffic https://t.co/vuUN2yElDh,Texas,Harris County,Houston,1,1,1,0
41679815,-96.82327,32.94897,9/20/2017,"Accident, shoulder blocked in #Dallas on Dallas N Tollway NB at Belt Line Rd, stop and go traffic back to 635 Lbj Frwy, delay of 5 mins",Texas,Dallas County,Dallas,1,0,0,0
41679815,-96.79748,33.09986,9/7/2017,"Accident cleared in #Plano on Hwy 121 Sam Rayburn Tollway SB after Ohio Dr, stopped traffic back to Custer Rd, delay of 37 mins #DFWTraffic",Texas,Collin County,Frisco,1,0,0,0
249818911,-95.34603,29.60018,9/7/2017,"Accident, left lane blocked in #Southside on S Sam Houston Tollway EB after Cullen, stop and go traffic back to Kirby, delay of 10 mins",Texas,Harris County,Houston,1,0,0,0
249818911,-95.56188,29.76771,8/22/2017,"Stall cleared in #WestSide on W sam houston tollway NB after Memorial, stop and go traffic back to The Briar Forest Toll Plz #traffic",Texas,Harris County,Houston,1,0,0,0
41679815,-96.80998,32.87708,9/13/2017,Accident. only left lane open in #Dallas on Dallas N Tollway NB at Walnut Hl Ln #DFWTraffic https://t.co/4NzBppXRvr,Texas,Dallas County,Dallas,1,0,0,0
249818911,-95.55742,29.72932,9/4/2017,Closed due to flooding in #WestSide on W Sam Houston Tollway NB between Westheimer and The I-10 Katy Fwy #traffic https://t.co/vuUN2yElDh,Texas,Harris County,Houston,1,1,1,0
249818911,-95.55597,29.91787,9/18/2017,Accident on exit ramp. in #NwSide on W Sam Houston Tollway SB at Fallbrook #traffic https://t.co/vuUN2ymKeH,Texas,Harris County,Jersey Village,1,0,0,0
249818911,-95.56361,29.82552,9/8/2017,"Accident cleared in #WestSide on W sam houston tollway NB at Clay Rd, stop and go traffic back to Briar Forest, delay of 16 mins #traffic",Texas,Harris County,Houston,1,0,0,0
41679815,-96.82972,33.01645,8/22/2017,"Accident in #Plano on Dallas N Tollway NB at Plano Pkwy, stop and go traffic back to Belt Line Rd, delay of 13 mins #DFWTraffic",Texas,Collin County,Plano,1,0,0,0
41679815,-96.81793,32.81127,9/20/2017,"Accident cleared in #Dallas on Dallas N Tollway SB at Oak Lawn Ave, stop and go traffic back to Cedar Springs Rd, delay of 1 min #DFWTraffic",Texas,Dallas County,Dallas,1,0,0,0
1223714029,-95.43683278,29.93778073,8/21/2017,"I'm at Sam Houston Tollway in Houston, TX https://t.co/u4PXEz9TV5",Texas,Harris County,North Houston District,0,0,0,
249818911,-95.56025,29.67471,9/14/2017,"Stalled school bus cleared. in #WestSide on W sam houston tollway SB at Bissonnet, stop and go traffic back to Beechnut, delay of 3 mins",Texas,Harris County,Houston,1,0,0,0
249818911,-95.56354,29.80625,8/23/2017,"Accident cleared in #WestSide on W sam houston tollway NB at Hammerly, stop and go traffic back to The I-10 Katy Fwy, delay of 6 mins",Texas,Harris County,Houston,1,0,0,0
41679815,-96.82925,33.01284,9/17/2017,"Accident. on-ramp blocked in #Dallas on Dallas N Tollway NB at President George Bush Tnpke, stop and go traffic back to Rosemeade Pkwy",Texas,Collin County,Dallas,1,0,0,0
249818911,-95.5038,29.61878,9/19/2017,Stall blocks a right lane in #SouthSide on S sam houston tollway WB at Fondren #traffic https://t.co/vuUN2yElDh,Texas,Harris County,Houston,1,0,0,0
249818911,-95.5101,29.62131,8/26/2017,Exit ramps closed due to high water in #MissouriCity on S Sam Houston Tollway Both EB/WB at S Main #traffic https://t.co/vuUN2yElDh,Texas,Harris County,Houston,1,1,1,0
249818911,-95.55778,29.75533,9/19/2017,"Stall blocks a center lane in #WestSide on W sam houston tollway NB at The Briar Forest Toll Plz, stop and go traffic back to Briar Forest",Texas,Harris County,Houston,1,0,0,0
249818911,-95.38622,29.59203,8/31/2017,Closed due to flooding. in #SouthSide on Hwy 288 S Fwy Frontage Rd Inbound at The S Sam Houston Tollway #traffic https://t.co/vuUN2yElDh,Texas,Harris County,Pearland,1,1,1,0
41679815,-96.94799,33.0081,9/6/2017,Accident. only center lane gets by in #Carrollton on Hwy 121 Sam Rayburn Tollway SB between Marchant Blvd and I-35 Stemmons #DFWTraffic,Texas,Denton County,Carrollton,1,0,0,0
249818911,-95.55699,29.69925,9/9/2017,Accident cleared in #WestSide on Sam Houston Tollway SB at Bellaire #traffic https://t.co/vuUN2yElDh,Texas,Harris County,Houston,1,0,0,0
41679815,-96.88918,33.06624,9/7/2017,"Disabled cleared in #TheColony on Hwy 121 Sam Rayburn Tollway NB at Josey, stop and go traffic back to Standridge Dr, delay of 2 mins",Texas,Denton County,The Colony,1,0,0,0
