user_id,lon,lat,created_at,text,state,county,city,topic_related,dis_related,dmg_related,sentiment
249818911,-95.36819,29.77932,8/27/2017,Closed due to flooding. in #Downtown on I-45 N Fwy Outbound between Quitman and The 610 N Lp #traffic https://t.co/vuUN2yElDh,Texas,Harris County,Houston,1,1,1,0
249818911,-95.37166,29.78981,8/26/2017,"Accident cleared in #Downtown on I-45 N Fwy Inbound at N. Main, stop and go traffic back to Patton, delay of 2 mins #traffic",Texas,Harris County,Houston,1,0,0,0
249818911,-95.37502,29.81319,8/23/2017,"Accident. two left lanes blocked. in #SeSide on 610 N Lp EB after The N Fwy, stop and go traffic back to Yale, delay of 4 mins #traffic",Texas,Harris County,Houston,1,0,0,0
41679815,-97.03256,32.94916,9/5/2017,"Accident on ramp to 121 in #Grapevine on 635 LBJ Fwy WB at 121, stopped traffic back to Royal Ln, delay of 5 mins #DFWTraffic",Texas,Dallas County,Coppell,1,0,0,0
249818911,-95.114,29.50313,8/31/2017,Closed due to flooding. in #LeagueCity on I-45 Gulf Fwy Frontage Rd Inbound at FM 518 #traffic https://t.co/vuUN2yElDh,Texas,Galveston County,League City,1,1,1,0
41679815,-96.85897,32.91692,9/10/2017,"Accident blocks two left lanes in #Dallas on 635 LBJ Fwy WB at Webb Chapel Rd, stop and go traffic back to Midway Rd, delay of 4 mins",Texas,Dallas County,Farmers Branch,1,0,0,0
249818911,-95.51285,29.70438,9/16/2017,"Accident cleared in #SwSide on I-69 SW Fwy Outbound at Bellaire Blvd, stop and go traffic back to The 610 W Lp, delay of 11 mins #traffic",Texas,Harris County,Houston,1,0,0,0
41679815,-96.76902,32.92443,9/8/2017,"Accident cleared in #Dallas on 635 LBJ Fwy EB at Coit Rd, stop and go traffic back to Midway Rd, delay of 12 mins #DFWTraffic",Texas,Dallas County,Dallas,1,0,0,0
249818911,-95.38432,29.8326,9/6/2017,"Stalled 18 wheeler cleared. in #NorthSide on I-45 N Fwy Inbound at Airline, stop and go traffic back to Gulf Bank, delay of 13 mins #traffic",Texas,Harris County,Houston,1,0,0,0
249818911,-95.28406,29.778,8/28/2017,Flooding in the two right lanes in #EastSide on I-10 Baytown E Fwy Outbound at Mccarty #traffic https://t.co/vuUN2yElDh,Texas,Harris County,Houston,1,1,1,0
